Year Month Day UTC_Hour PM2.5 PM10_mask Retrospective
2016	3	13	1	14.68	1.00	0
2016	3	13	3	12.87	1.00	0
2016	3	13	4	12.72	1.00	0
2016	3	13	5	12.69	1.00	0
2016	3	13	6	12.09	1.00	0
2016	3	13	7	11.27	1.00	0
2016	3	13	8	10.52	1.00	0
2016	3	13	9	10.25	1.00	0
2016	3	13	10	9.62	1.00	0
2016	3	13	11	9.61	1.00	0
2016	3	13	12	9.87	1.00	0
2016	3	13	13	10.40	1.00	0
2016	3	13	14	10.54	1.00	0
2016	3	13	15	11.16	1.00	0
2016	3	13	16	10.93	1.00	0
2016	3	13	17	11.02	1.00	0
2016	3	13	18	11.48	1.00	0
2016	3	13	19	10.83	1.00	0
2016	3	13	20	10.86	1.00	0
2016	3	13	21	10.86	1.00	0
2016	3	13	22	10.58	1.00	0
2016	3	13	23	10.80	1.00	0
2016	3	14	0	11.25	1.00	0
2016	3	14	1	11.98	1.00	0
2016	3	14	2	12.62	1.00	0
2016	3	14	3	12.93	1.00	0
2016	3	14	4	12.84	1.00	0
2016	3	14	5	12.09	1.00	0
2016	3	14	6	11.83	1.00	0
2016	3	14	7	11.48	1.00	0
2016	3	14	8	12.43	1.00	0
2016	3	14	9	11.82	1.00	0
2016	3	14	10	12.28	1.00	0
2016	3	14	11	12.55	1.00	0
2016	3	14	12	12.48	1.00	0
2016	3	14	13	12.18	1.00	0
2016	3	14	14	13.48	1.00	0
2016	3	14	16	13.23	1.00	0
2016	3	14	17	15.04	1.00	0
2016	3	14	18	13.27	1.00	0
2016	3	14	19	13.17	1.00	0
2016	3	14	20	12.71	1.00	0
2016	3	14	21	12.39	1.00	0
2016	3	14	22	12.51	1.00	0
2016	3	14	23	12.65	1.00	0
2016	3	15	0	13.27	1.00	0
2016	3	15	1	13.95	1.00	0
2016	3	15	2	17.30	1.00	0
2016	3	15	3	17.98	1.00	0
2016	3	15	4	19.21	1.00	0
2016	3	15	5	18.57	1.00	0
2016	3	15	6	18.02	1.00	0
2016	3	15	7	16.52	1.00	0
2016	3	15	8	17.32	1.00	0
2016	3	15	9	15.64	1.00	0
